cst_id,cst_key,cst_firstname,cst_lastname,cst_marital_status,cst_gndr,cst_create_date
'20471','AW00020471','Carlos','Gonzalez','M','M','46027'
'20472','AW00020472','Edward','Coleman','S','M','46027'
'20473','AW00020473','Mason','Rivera','M','M','46027'
'20474','AW00020474','Edward','Turner','M','M','46027'
'20475','AW00020475','Blake','Martinez','M','M','46027'
'20476','AW00020476','Destiny','Long','S','F','46027'
'20477','AW00020477','Brandon','Washington','S','M','46027'
'20478','AW00020478','Jonathan','Moore','M','M','46027'
'20479','AW00020479','Andrew','Jackson','M','M','46027'
'20480','AW00020480','Carlos','Cox','S','M','46027'
'20481','AW00020481','Jordan','Edwards','M','M','46027'
'20482','AW00020482','Gina','Diaz','S','F','46027'
'20483','AW00020483','Austin','Kumar','M','M','46027'
'20484','AW00020484','Gabriella','Morgan','S','F','46027'
'20485','AW00020485','Richard','Reed','M','M','46027'
'20486','AW00020486','Jack','Butler','M','M','46027'
'20487','AW00020487','Alexander','White','M','M','46027'
'20488','AW00020488','Cassidy','Foster','M','F','46027'
'20489','AW00020489','Jacob','Davis','S','M','46027'
'20490','AW00020490','Kaylee','Roberts','M','F','46027'
'20491','AW00020491','Dakota','Perry','M','M','46027'
'20492','AW00020492','Madison','Martin','M','F','46027'
'20493','AW00020493','Matthew','Jackson','M','M','46027'
'20494','AW00020494','Jesse','Peterson','M','M','46027'
'20495','AW00020495','Wesley','Wang','M','M','46027'
'20496','AW00020496','Jada','Roberts','M','F','46027'
'20497','AW00020497','Francisco','Javier Castrejón','M','F','46027'
'20498','AW00020498','Miguel','Phillips','M','M','46027'
'20499','AW00020499','Christian','Robinson','S','M','46027'
'20500','AW00020500','Morgan','Butler','M','F','46027'
'20501','AW00020501','Morgan','Nelson','M','F','46027'
'20502','AW00020502','John','Harris','M','M','46027'
'20503','AW00020503','Tony','Jai','M','M','46027'
'20504','AW00020504','Rakesh','Tangirala','M','F','46027'
'20505','AW00020505','Alexa','Cox','M','F','46027'
'20506','AW00020506','Paige','Bradley','M','F','46027'
'20507','AW00020507','Joshua','Anderson','M','M','46027'
'20508','AW00020508','Logan','Robinson','S','M','46027'
'20509','AW00020509','Alexandria','Murphy','M','F','46027'
'20510','AW00020510','Caitlin','Cox','M','F','46027'
'20511','AW00020511','Matthew','Taylor','M','M','46027'
'20512','AW00020512','Sydney','Parker','M','F','46027'
'20513','AW00020513','Joseph','Smith','S','M','46027'
'20514','AW00020514','Hannah','Griffin','M','F','46027'
'20515','AW00020515','Jenna','Edwards','S','F','46027'
'20516','AW00020516','Gabriel','Russell','M','M','46027'
'20517','AW00020517','Amber','Edwards','M','F','46027'
'20518','AW00020518','Desiree','Sanz','M','F','46027'
'20519','AW00020519','Trevor','Diaz','M','M','46027'
'20520','AW00020520','Cassandra','Srini','S','F','46027'
'20521','AW00020521','Gina','Carlson','M','F','46027'
'20522','AW00020522','Kevin','Parker','M','M','46027'
'20523','AW00020523','Emma','Howard','M','F','46027'
'20524','AW00020524','Angelica','Jenkins','S','F','46027'
'20525','AW00020525','James','Kumar','M','M','46027'
'20526','AW00020526','Brittany','Alexander','S','F','46027'
'20527','AW00020527','Sydney','Harris','M','F','46027'
'20528','AW00020528','Mason','Adams','M','M','46027'
'20529','AW00020529','Destiny','Jackson','S','F','46027'
'20530','AW00020530','Mariah','Jenkins','M','F','46027'
'20531','AW00020531','James','Young','M','M','46027'
'20532','AW00020532','Joan','Watson','M','F','46027'
'20533','AW00020533','Luis','Perry','M','M','46027'
'20534','AW00020534','Dalton','Lopez','M','M','46027'
'20535','AW00020535','Riley','Torres','M','F','46027'
'20536','AW00020536','Taylor','Gray','S','F','46027'
'20537','AW00020537','Thomas','Evans','S','M','46027'
'20538','AW00020538','Hailey','Bennett','M','F','46027'
'20539','AW00020539','Luis','Baker','M','M','46027'
'20540','AW00020540','Jasmine','Flores','M','F','46027'
'20541','AW00020541','Allison','Hernandez','M','F','46027'
'20542','AW00020542','Hailey','Green','M','F','46027'
'20543','AW00020543','Seth','Miller','M','M','46027'
'20544','AW00020544','Dalton','Hall','M','M','46027'
'20545','AW00020545','Vanessa','Butler','S','F','46027'
'20546','AW00020546','Ruth','Fernandez','M','F','46027'
'20547','AW00020547','Ethan','Chen','M','M','46027'
'20548','AW00020548','Phillip','Rodriguez','M','M','46027'
'20549','AW00020549','Jennifer','Morris','M','F','46027'
'20550','AW00020550','Mohamed','Pal','M','F','46027'
'20551','AW00020551','Daisy','Blanco','M','F','46027'
'20552','AW00020552','Heather','Liang','M','F','46027'
'20553','AW00020553','Damien','Xie','M','M','46027'
'20554','AW00020554','Donna','Tang','M','F','46027'
'20555','AW00020555','Kelvin','Raje','M','M','46027'
'20556','AW00020556','Glenn','Sun','M','M','46027'
'20557','AW00020557','Lindsay','Lal','M','F','46027'
'20558','AW00020558','Brianna','Stewart','M','F','46027'
'20559','AW00020559','Isabella','Diaz','M','F','46027'
'20560','AW00020560','Mindy','Raji','M','F','46027'
'20561','AW00020561','Willie','Liu','S','M','46027'
'20562','AW00020562','Jim','Rodman','M','F','46027'
'20563','AW00020563','Kendra','Blanco','M','F','46027'
'20564','AW00020564','Jessie','Gao','S','M','46027'
'20565','AW00020565','Tasha','Yuan','M','F','46027'
'20566','AW00020566','George','Mehta','M','M','46027'
'20567','AW00020567','Nicolas','Anand','M','M','46027'
'20568','AW00020568','Dustin','Raji','M','M','46027'
'20569','AW00020569','Patricia','Patel','M','F','46027'
'20570','AW00020570','George','Martinez','M','M','46027'
'20571','AW00020571','Allison','Gray','S','F','46027'
'20572','AW00020572','Caroline','Diaz','M','F','46027'
'20573','AW00020573','Megan','Ward','M','F','46027'
'20574','AW00020574','Brett','Patel','M','M','46027'
'20575','AW00020575','Stacey','Cai','M','F','46027'
'20576','AW00020576','Johnathan','Kapoor','S','M','46027'
'20577','AW00020577','Sheila','Romero','M','F','46027'
'20578','AW00020578','Martin','Kapoor','M','M','46027'
'20579','AW00020579','Alexandra','King','M','F','46027'
'20580','AW00020580','Ernest','Huang','S','M','46027'
'20581','AW00020581','Ruth','Sanchez','M','F','46027'
'20582','AW00020582','Desiree','Bradley','S','F','46027'
'20583','AW00020583','Kristen','Wang','M','F','46027'
'20584','AW00020584','Molly','Schmidt','S','F','46027'
'20585','AW00020585','Emily','Lee','M','F','46027'
'20586','AW00020586','Clayton','Zhao','M','M','46027'
'20587','AW00020587','Shannon','Johnston','M','M','46027'
'20588','AW00020588','Nancy','Raman','M','F','46027'
'20589','AW00020589','Mackenzie','Rogers','M','F','46027'
'20590','AW00020590','Todd','Zhang','M','M','46027'
'20591','AW00020591','Kara','Tang','M','F','46027'
'20592','AW00020592','Jorge','Liu','M','M','46027'
'20593','AW00020593','Joel','Jordan','M','M','46027'
'20594','AW00020594','Arthur','Torres','M','M','46027'
'20595','AW00020595','Karla','Andersen','S','F','46027'
'20596','AW00020596','Janet','Ramos','M','F','46027'
'20597','AW00020597','Carly','Beck','M','F','46027'
'20598','AW00020598','Jackson','Powell','M','M','46027'
'20599','AW00020599','Kyle','Wang','M','M','46027'
'20600','AW00020600','Dennis','Hu','S','M','46027'
'20601','AW00020601','Carrie','Munoz','M','F','46027'
'20602','AW00020602','Casey','Moreno','S','M','46027'
'20603','AW00020603','Henry','Sullivan','S','M','46027'
'20604','AW00020604','Harold','Martinez','S','M','46027'
'20605','AW00020605','Kevin','Yang','S','M','46027'
'20606','AW00020606','Jocelyn','Coleman','M','F','46027'
'20607','AW00020607','Donna','Raje','S','F','46027'
'20608','AW00020608','Cara','Hu','S','F','46027'
'20609','AW00020609','Fernando','Bryant','M','M','46027'
'20610','AW00020610','Jessie','Zhou','M','M','46027'
'20611','AW00020611','Carla','Sullivan','M','F','46027'
'20612','AW00020612','Colin','Yang','M','M','46027'
'20613','AW00020613','Lindsay','Raje','M','F','46027'
'20614','AW00020614','Gregory','Shan','S','M','46027'
'20615','AW00020615','Laura','Wu','S','F','46027'
'20616','AW00020616','Kristi','Serrano','S','F','46027'
'20617','AW00020617','Chloe','Johnson','S','F','46027'
'20618','AW00020618','Marie','Rubio','S','F','46027'
'20619','AW00020619','Maurice','Raji','S','M','46027'
'20620','AW00020620','Victoria','Cook','S','F','46027'
'20621','AW00020621','Meredith','Alonso','M','F','46027'
'20622','AW00020622','Jerome','Suarez','M','M','46027'
'20623','AW00020623','Ruth','Garcia','M','F','46027'
'20624','AW00020624','Deborah','Shan','S','F','46027'
'20625','AW00020625','Rafael','Yuan','M','M','46027'
'20626','AW00020626','Jarrod','Sara','M','M','46027'
'20627','AW00020627','Theresa','Navarro','M','F','46027'
'20628','AW00020628','Rodney','Gutierrez','S','M','46027'
'20629','AW00020629','Bonnie','Raje','M','F','46027'
'20630','AW00020630','Diane','Alonso','M','F','46027'
'20631','AW00020631','Gerald','Dominguez','S','M','46027'
'20632','AW00020632','Marcus','Stewart','S','M','46027'
'20633','AW00020633','Luke','Collins','M','M','46027'
'20634','AW00020634','Stephanie','Bryant','M','F','46027'
'20635','AW00020635','Nathan','Young','M','M','46027'
'20636','AW00020636','Olivia','Patterson','M','F','46027'
'20637','AW00020637','John','Brown','M','M','46027'
'20638','AW00020638','Thomas','Collins','S','M','46027'
'20639','AW00020639','Emily','Ross','M','F','46027'
'20640','AW00020640','Noah','Turner','M','M','46027'
'20641','AW00020641','Isabella','Robinson','S','F','46027'
'20642','AW00020642','Patricia','Prasad','S','F','46027'
'20643','AW00020643','Abigail','Patterson','M','F','46027'
'20644','AW00020644','Patrick','Brooks','S','M','46027'
'20645','AW00020645','Xavier','Stewart','M','M','46027'
'20646','AW00020646','Ryan','Chen','M','M','46027'
'20647','AW00020647','Jared','Bailey','M','M','46027'
'20648','AW00020648','Jordan','Mitchell','M','M','46027'
'20649','AW00020649','Natalie','Ramirez','S','F','46027'
'20650','AW00020650','Bryan','Gray','M','M','46027'
'20651','AW00020651','Timothy','Cooper','M','M','46027'
'20652','AW00020652','Amanda','Scott','M','F','46027'
'20653','AW00020653','Jessica','White','M','F','46027'
'20654','AW00020654','Taylor','Murphy','M','F','46027'
'20655','AW00020655','Edward','Butler','M','M','46027'
'20656','AW00020656','Marcus','Perry','M','M','46027'
'20657','AW00020657','Blake','Russell','S','M','46027'
'20658','AW00020658','Kaylee','Campbell','M','F','46027'
'20659','AW00020659','Xavier','Baker','M','M','46027'
'20660','AW00020660','Christina','Cox','M','F','46027'
'20661','AW00020661','Taylor','Diaz','M','F','46027'
'20662','AW00020662','Taylor','Perry','M','F','46027'
'20663','AW00020663','Kaitlyn','Stewart','S','F','46027'
'20664','AW00020664','Isaiah','Watson','M','M','46027'
'20665','AW00020665','James','Evans','S','M','46027'
'20666','AW00020666','Lacey','Rai','S','F','46027'
'20667','AW00020667','Jodi','Pal','S','F','46027'
'20668','AW00020668','Eric','Rothenberg','S','F','46027'
'20669','AW00020669','Rachel','Ross','S','F','46027'
'20670','AW00020670','Julia','Cox','M','F','46027'
'20671','AW00020671','Ronald','Sanchez','M','M','46027'
'20672','AW00020672','Fernando','Ross','S','M','46027'
'20673','AW00020673','Dylan','Washington','M','M','46027'
'20674','AW00020674','Samuel','Butler','S','M','46027'
'20675','AW00020675','Natalie','Martin','S','F','46027'
'20676','AW00020676','Carlos','Parker','M','M','46027'
'20677','AW00020677','Trinity','Bailey','S','F','46027'
'20678','AW00020678','Martha','Lin','S','F','46027'
'20679','AW00020679','Dakota','Jenkins','M','M','46027'
'20680','AW00020680','Ashley','Anderson','S','F','46027'
'20681','AW00020681','Walter','Moreno','S','M','46027'
'20682','AW00020682','John','Davis','M','M','46027'
'20683','AW00020683','Amanda','Mitchell','M','F','46027'
'20684','AW00020684','Olivia','Lee','M','F','46027'
'20685','AW00020685','Mariah','Powell','M','F','46027'
'20686','AW00020686','Lucas','Nelson','S','M','46027'
'20687','AW00020687','Rebecca','Campbell','S','F','46027'
'20688','AW00020688','Steven','Ramirez','M','M','46027'
'20689','AW00020689','Connor','Green','M','M','46027'
'20690','AW00020690','Nathaniel','Torres','M','M','46027'
'20691','AW00020691','Eduardo','Smith','M','M','46027'
'20692','AW00020692','John','Lewis','M','M','46027'
'20693','AW00020693','Zachary','Perry','S','M','46027'
'20694','AW00020694','Daniel','Anderson','M','M','46027'
'20695','AW00020695','Joshua','Brown','M','M','46027'
'20696','AW00020696','Ethan','Gonzales','M','M','46027'
'20697','AW00020697','Stefanie','Schmidt','M','F','46027'
'20698','AW00020698','Darren','Chandra','M','M','46027'
'20699','AW00020699','Hunter','Wang','S','M','46027'
'20700','AW00020700','Marcus','Scott','M','M','46027'
'20701','AW00020701','Liz','Anderson','S','F','46027'
'20702','AW00020702','Oscar','Ross','S','M','46027'
'20703','AW00020703','Seth','White','S','M','46027'
'20704','AW00020704','Shane','Rodriguez','M','M','46027'
'20705','AW00020705','Kevin','Roberts','M','M','46027'
'20706','AW00020706','Haley','Gonzalez','S','F','46027'
'20707','AW00020707','Danielle','Stewart','S','F','46027'
'20708','AW00020708','Devin','Thompson','S','M','46027'
'20709','AW00020709','Samuel','Evans','M','M','46027'
'20710','AW00020710','Andres','Raje','M','M','46027'
'20711','AW00020711','Ebony','Sanz','M','F','46027'
'20712','AW00020712','Colin','Huang','M','M','46027'
'20713','AW00020713','Kathleen','Gill','S','F','46027'
'20714','AW00020714','Christine','Beck','S','F','46027'
'20715','AW00020715','Henry','Kapoor','S','M','46027'
'20716','AW00020716','Kristina','Arun','M','F','46027'
'20717','AW00020717','Chelsea','Ray','S','F','46027'
'20718','AW00020718','Ricky','Ruiz','S','M','46027'
'20719','AW00020719','Lawrence','Alvarez','S','M','46027'
'20720','AW00020720','Regina','Subram','S','F','46027'
'20721','AW00020721','Hailey','Perry','S','F','46027'
'20722','AW00020722','Kellie','Serrano','S','F','46027'
'20723','AW00020723','Cedric','Zhu','S','M','46027'
'20724','AW00020724','Ebony','Vance','S','F','46027'
'20725','AW00020725','Linda','Romero','S','F','46027'
'20726','AW00020726','Beth','Romero','S','F','46027'
'20727','AW00020727','Arturo','Ye','S','M','46027'
'20728','AW00020728','Cedric','Chande','S','M','46027'
'20729','AW00020729','Aimee','Zhou','M','F','46027'
'20730','AW00020730','Aaron','Shan','S','M','46027'
'20731','AW00020731','Andre','Kovár','S','M','46027'
'20732','AW00020732','Joshua','Walker','S','M','46027'
'20733','AW00020733','Sheena','Luo','S','F','46027'
'20734','AW00020734','Luis','Phillips','M','M','46027'
'20735','AW00020735','Caitlin','Cooper','M','F','46027'
'20736','AW00020736','Alexandra','Howard','S','F','46027'
'20737','AW00020737','Victoria','Griffin','M','F','46027'
'20738','AW00020738','Alex','Kelly','M','M','46027'
'20739','AW00020739','Kaitlyn','Carter','S','F','46027'
'20740','AW00020740','Kathryn','Sharma','M','F','46027'
'20741','AW00020741','Jocelyn','Foster','S','F','46027'
'20742','AW00020742','Isabella','Stewart','M','F','46027'
'20743','AW00020743','Arianna','Howard','M','F','46027'
'20744','AW00020744','Amanda','Barnes','M','F','46027'
'20745','AW00020745','Mariah','Price','M','F','46027'
'20746','AW00020746','Christina','Torres','M','F','46027'
'20747','AW00020747','Melody','Vazquez','M','F','46027'
'20748','AW00020748','Stephanie','Watson','S','F','46027'
'20749','AW00020749','Joan','Morgan','M','F','46027'
'20750','AW00020750','Katherine','King','M','F','46027'
'20751','AW00020751','Jermaine','Arthur','M','M','46027'
'20752','AW00020752','Christian','Simmons','M','M','46027'
'20753','AW00020753','Taylor','Kelly','M','F','46027'
'20754','AW00020754','Ian','Davis','M','M','46027'
'20755','AW00020755','Alex','Lopez','M','M','46027'
'20756','AW00020756','Marcus','Griffin','M','M','46027'
'20757','AW00020757','Alexia','Powell','M','F','46027'
'20758','AW00020758','Jesse','Sanders','M','M','46027'
'20759','AW00020759','Teresa','Serrano','M','F','46027'
'20760','AW00020760','Thomas','Alexander','M','M','46027'
'20761','AW00020761','Jonathan','Washington','M','M','46027'
'20762','AW00020762','Jennifer','King','M','F','46027'
'20763','AW00020763','Lucas','Carter','M','M','46027'
'20764','AW00020764','Christian','Taylor','M','M','46027'
'20765','AW00020765','Wyatt','Lopez','M','M','46027'
'20766','AW00020766','Charles','Morgan','M','M','46027'
'20767','AW00020767','Rachel','Thomas','S','F','46027'
'20768','AW00020768','Marshall','Nara','S','M','46027'
'20769','AW00020769','Michelle','Sanders','M','F','46027'
'20770','AW00020770','Carlos','Mitchell','M','M','46027'
'20771','AW00020771','Madeline','Edwards','M','F','46027'
'20772','AW00020772','Samantha','Garcia','S','F','46027'
'20773','AW00020773','Natalie','Rodriguez','S','F','46027'
'20774','AW00020774','Anthony','Miller','S','M','46027'
'20775','AW00020775','Bruce','Alonso','M','M','46027'
'20776','AW00020776','Haley','Long','M','F','46027'
'20777','AW00020777','Carly','Sharma','M','F','46027'
'20778','AW00020778','Seth','Ramirez','M','M','46027'
'20779','AW00020779','Maria','Russell','M','F','46027'
'20780','AW00020780','Michael','White','M','M','46027'
'20781','AW00020781','Kayla','Lee','M','F','46027'
'20782','AW00020782','Alan','Ye','M','M','46027'
'20783','AW00020783','Amanda','Collins','M','F','46027'
'20784','AW00020784','Eduardo','Walker','M','M','46027'
